"CaseID","Survey","Age","Sex","HispanicLatino","Race","Race_1","Race_2","Race_3","Race_4","Race_5","Race_6"
"Survey2Adult000907","S2",53,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000908","S2",48,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000909","S2",55,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000910","S2",52,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000911","S2",33,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000912","S2",26,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000913","S2",48,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000914","S2",64,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000915","S2",30,-1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000916","S2",60,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000917","S2",65,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000918","S2",49,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000919","S2",46,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000920","S2",77,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000921","S2",70,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000922","S2",53,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000923","S2",63,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000924","S2",48,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000925","S2",70,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000926","S2",34,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000927","S2",56,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000928","S2",66,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000929","S2",42,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000930","S2",69,-1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000931","S2",68,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000932","S2",40,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000933","S2",61,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000934","S2",27,-1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000935","S2",38,-1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000936","S2",30,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000937","S2",53,-1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000938","S2",67,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000939","S2",49,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000940","S2",38,-1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000941","S2",28,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000942","S2",45,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000943","S2",61,-1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000944","S2",36,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000945","S2",37,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000946","S2",26,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000947","S2",40,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000948","S2",28,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000949","S2",61,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000950","S2",40,-1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000951","S2",61,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000952","S2",62,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000953","S2",31,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000954","S2",53,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000955","S2",40,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000956","S2",30,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000957","S2",41,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000958","S2",30,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000959","S2",67,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000960","S2",56,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000961","S2",25,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000962","S2",29,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000963","S2",42,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000964","S2",36,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000965","S2",69,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000966","S2",39,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000967","S2",41,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000968","S2",29,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000969","S2",73,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000970","S2",37,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000971","S2",25,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000972","S2",67,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000973","S2",50,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000974","S2",34,-1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000975","S2",41,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000976","S2",39,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000977","S2",50,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000978","S2",65,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000979","S2",62,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000980","S2",70,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000981","S2",61,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000982","S2",71,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000983","S2",50,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000984","S2",61,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000985","S2",43,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000986","S2",27,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000987","S2",89,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000988","S2",70,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000989","S2",34,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000990","S2",33,-1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000991","S2",57,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000992","S2",73,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000993","S2",31,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000994","S2",30,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000995","S2",32,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000996","S2",60,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000997","S2",27,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000998","S2",64,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult000999","S2",70,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult001000","S2",56,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult001001","S2",70,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult001002","S2",28,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult001003","S2",26,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult001004","S2",60,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult001005","S2",68,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult001006","S2",51,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult001007","S2",57,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult001008","S2",49,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult001009","S2",50,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult001010","S2",56,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult001011","S2",68,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult001012","S2",28,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult001013","S2",68,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult001014","S2",25,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult001015","S2",56,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult001016","S2",66,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult001017","S2",62,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult001018","S2",64,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult001019","S2",47,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult001020","S2",65,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult001021","S2",52,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey2Adult001022","S2",68,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
